au_1_left,au_1_right,au_2_left,au_2_right,au_4_left,au_4_right,au_5,au_6,au_7,au_10,au_12_left,au_12_right,au_25,au_26,au_45_left,au_45_right,frame,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.146545,0.146545,0.244242,0.244242,0.537333,0.537333,0.146545,0.0976969,0.976969,0.879272,0.488484,0.488484,0.146545,0.195394,0.0488484,0.0488484,9011,frame.09011.jpg,0.001122499,0.8779522,0.01301706,0.00010534,0.000421291,0.000448405,8.92E-06,0.106924243
0.506918,0.506918,0.464675,0.464675,0.464675,0.464675,0.0844864,0.12673,0.844864,0,0.549161,0.549161,0.0844864,0.0422432,0.0422432,0.0422432,9012,frame.09012.jpg,0.006081938,0.6994229,0.013575538,7.87E-05,0.000141654,0.000451699,2.65E-05,0.2802211
0.348432,0.348432,0.557492,0.557492,0.209059,0.209059,0.0348432,0.0348432,0.0348432,0.0696865,0.278746,0.278746,0.0696865,0.174216,0.662022,0.662022,9013,frame.09013.jpg,0.004787527,0.8726326,0.015301951,0.00012899,0.000163285,0.000824666,2.29E-05,0.106138118
0.9,0.9,0.9,0.9,0.5,0.5,0.95,0.95,0.95,0.1,0.1,0.1,0.1,0.1,0.15,0.15,9014,frame.09014.jpg,0.009314293,0.8968461,0.01405979,7.04E-05,0.000264537,0.000133752,8.30E-06,0.079302825
0.3,0.3,0.05,0.05,0.45,0.45,0,0.95,1,0.1,0.55,0.55,0,0.8,1,1,9015,frame.09015.jpg,0.003477412,0.841703653,0.017172717,0.000454111,0.000747006,0.001456338,4.70E-05,0.134941787
0.6,0.6,0.35,0.35,0.6,0.6,0.15,0.05,0.1,0.05,0.75,0.75,0,0.8,0.15,0.15,9016,frame.09016.jpg,0.028022409,0.8707408,0.023292955,0.000658605,0.001620951,0.004886838,0.00051377,0.07026368
0.543776,0.543776,0.181259,0.181259,0.0906293,0.0906293,0.860978,0.860978,0.906293,0.0453146,0.0906293,0.0906293,0.135944,0.906293,0.0453146,0.0453146,9017,frame.09017.jpg,0.003346117,0.965047956,0.009087305,0.000140702,0.000740437,0.00046919,2.49E-05,0.021143433
0.697105,0.697105,0.503465,0.503465,0.580921,0.580921,0,0.0774561,0.658377,0.0387281,0.774561,0.774561,0.774561,0.271096,0.0387281,0.0387281,9018,frame.09018.jpg,0.012368486,0.8436482,0.014774086,0.000249457,0.000803708,0.001293595,0.000115551,0.126746938
0.209542,0.209542,0.125725,0.125725,0.335268,0.335268,0,0.0419085,0.0419085,0.0209542,0.188588,0.188588,0.0628627,0.104771,0.0419085,0.0419085,9019,frame.09019.jpg,0.002391548,0.8780893,0.010445544,0.000125325,0.000699279,0.06591966,0.000862389,0.041466948
0.1,0.1,0.45,0.45,0.65,0.65,0.05,0.15,0.1,0.1,0.05,0.05,0.05,0.5,0.05,0.05,9020,frame.09020.jpg,0.00390487,0.826135457,0.012693863,0.000868978,0.003749684,0.095799804,0.001839424,0.0550079
0.0207316,0.0207316,0.116702,0.116702,0.0702499,0.0702499,0.0257201,0.00345526,0.342028,0.0410745,0.236081,0.236081,0.0844596,0.133978,0.0103658,0.0103658,9021,frame.09021.jpg,0.001097646,0.8720725,0.010834782,8.72E-05,0.000274219,0.004024253,4.41E-05,0.111565255
0.15,0.15,0.25,0.25,0.65,0.65,0.15,0.05,0,0.15,0.2,0.2,0,0.25,0.1,0.1,9022,frame.09022.jpg,0.008069916,0.905872047,0.016428985,0.000575092,0.003017175,0.031586893,0.001173083,0.0332768
0.25,0.25,0.9,0.9,0.8,0.8,0.05,0,0.05,0.9,0.1,0.1,0.9,0.95,1,1,9023,frame.09023.jpg,0.020207472,0.9178595,0.01929073,0.004326052,0.015455414,0.002596046,0.00045868,0.019806119
0.15,0.15,0.1,0.1,0.8,0.8,0.05,0.95,0.05,0.15,0.7,0.7,0.95,0,0.95,0.95,9024,frame.09024.jpg,0.002996225,0.7836732,0.011709124,0.000158911,0.000313811,0.000747459,2.84E-05,0.200372815
0.098925,0.098925,0.840863,0.840863,0.19785,0.19785,0.148388,0.148388,0.890325,0.939788,0.19785,0.19785,0.098925,0.247313,0.098925,0.098925,9025,frame.09025.jpg,0.00115836,0.97043246,0.006138263,8.42E-05,0.000365071,0.000803418,8.20E-06,0.021010013
0.25599,0.25599,0.296881,0.296881,0.262847,0.262847,0.0364547,0.0437151,0.735951,0.0737161,0.2572,0.2572,0.110171,0.0793631,0.656588,0.656588,9026,frame.09026.jpg,0.004234475,0.8920796,0.013160627,0.000110141,0.000281776,0.000635205,1.37E-05,0.0894845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9027,frame.09027.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.3,0.3,0.3,0.3,0.7,0.7,0.1,0.9,0.1,0,0.6,0.6,0.15,1,0,0,9028,frame.09028.jpg,0.003482961,0.8043415,0.0185031,0.000976373,0.003355526,0.06790426,0.001374269,0.10006202
0.85,0.85,0.95,0.95,0.95,0.95,0.05,0.1,0,0.1,0.7,0.7,0.1,0.3,0.1,0.1,9029,frame.09029.jpg,0.130998164,0.6537549,0.02935405,0.003460993,0.006351556,0.057885237,0.019140696,0.09905438
0,0,0.7,0.7,0.85,0.85,0,1,0.1,0.05,0.15,0.15,0.05,1,0.05,0.05,9030,frame.09030.jpg,0.002898509,0.9167816,0.011503338,0.000904588,0.003411853,0.01681179,0.000215091,0.047473248
0.5,0.5,0.35,0.35,0.2,0.2,0.15,0,0,0,0.65,0.65,0.15,0.3,1,1,9031,frame.09031.jpg,0.014326121,0.846525431,0.019715576,0.000233264,0.000390334,0.000502833,3.69E-05,0.11826954
0.45,0.45,0.25,0.25,0.2,0.2,0.05,0.1,0.1,0.1,0.9,0.9,1,0.3,0.15,0.15,9032,frame.09032.jpg,0.007736214,0.7758479,0.009929527,0.000198674,0.000452686,0.005064648,0.000208728,0.200561583
0.5,0.5,0.8,0.8,0,0,0.9,0.95,0.05,0.15,0.25,0.25,0.9,0.05,0.85,0.85,9033,frame.09033.jpg,0.000853457,0.8995378,0.012191655,3.31E-05,7.28E-05,0.000174271,2.03E-06,0.08713486
0.7,0.7,0,0,0.95,0.95,0,0.05,0.05,0.05,0.7,0.7,0.15,0.4,0.1,0.1,9034,frame.09034.jpg,0.2833339,0.6283136,0.024728639,0.005199425,0.006231574,0.021935621,0.011838641,0.018418593
0.9,0.9,0.05,0.05,0.35,0.35,0,0.85,0.1,0.05,0.55,0.55,0.9,0.5,0.05,0.05,9035,frame.09035.jpg,0.06682593,0.8451953,0.007981676,0.000259044,0.000525845,0.00127153,0.000320935,0.07761975
0.299423,0.299423,0.39923,0.39923,0.199615,0.199615,0.898268,0,0.0998076,0.0998076,0.598845,0.598845,0.0499038,0.349326,0.149711,0.149711,9036,frame.09036.jpg,0.003695675,0.8102994,0.014858499,0.00039719,0.001382522,0.06169917,0.001224726,0.106442839
0.4,0.4,0.95,0.95,0.45,0.45,0,0.15,1,0,0.45,0.45,1,0.85,0.15,0.15,9037,frame.09037.jpg,0.003350947,0.824123442,0.017033376,0.000899401,0.00143667,0.002787624,6.71E-05,0.150301456
0.2,0.2,0.9,0.9,0.35,0.35,0.1,0.15,0.05,0.9,0.65,0.65,0.15,0.2,0.15,0.15,9038,frame.09038.jpg,0.001419304,0.9323801,0.015561638,0.000208653,0.001206925,0.027311552,0.000182327,0.021729527
0.75,0.75,0.6,0.6,0.3,0.3,0.1,0.05,0.85,0,0,0,0.85,0.35,1,1,9039,frame.09039.jpg,0.015619963,0.8862305,0.014517977,0.000184118,0.00051529,0.000354057,3.98E-05,0.082538314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9040,frame.09040.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.495678,0.495678,0.535576,0.535576,0.921028,0.921028,0.00946712,0.0430535,0.774963,0.192275,0.514612,0.514612,0.0599585,0.735065,0.103012,0.103012,9041,frame.09041.jpg,0.004277521,0.851380646,0.018566888,0.000504928,0.001093319,0.002197637,7.95E-05,0.121899582
0.9,0.9,0.2,0.2,0.95,0.95,0,0,0.95,0,0.6,0.6,0.1,0.4,0,0,9042,frame.09042.jpg,0.077070035,0.7983176,0.022612525,0.001150814,0.001928071,0.001024056,0.000262633,0.09763428
0.800538,0.800538,0.222365,0.222365,0.667142,0.667142,0,0.844881,0.0445983,0.0444674,0.489224,0.489224,0.800427,0.800469,0.0444674,0.0444674,9043,frame.09043.jpg,0.09323223,0.819305241,0.026258877,0.002117977,0.005398209,0.025996128,0.006028711,0.021662654
0.423141,0.423141,0.254018,0.254018,0.59644,0.59644,0.0828077,0.20896,0.558691,0.0894473,0.321459,0.321459,0.119513,0.423141,0.0894473,0.0894473,9044,frame.09044.jpg,0.008998974,0.8826813,0.015556012,0.000511872,0.001549641,0.002922409,0.000203466,0.08757633
0.50651,0.50651,0.87488,0.87488,0.0920927,0.0920927,0.828834,0.782788,0.138139,0.138139,0.230232,0.230232,0.0920927,0.322324,0.87488,0.87488,9045,frame.09045.jpg,0.00215758,0.9167149,0.012923524,4.04E-05,0.000119237,0.000199128,4.26E-06,0.06784092
0.25,0.25,0.3,0.3,0.8,0.8,0.05,0.1,0.95,0.05,0.6,0.6,0.9,0.6,0.05,0.05,9046,frame.09046.jpg,0.001909495,0.840447962,0.015822837,0.000289575,0.000747917,0.001424169,3.34E-05,0.139324591
0.425797,0.425797,0.243312,0.243312,0.334554,0.334554,0.030414,0,0.030414,0.547453,0.517039,0.517039,0.0608281,0.30414,0.577867,0.577867,9047,frame.09047.jpg,0.009218692,0.8645958,0.018823534,0.000216375,0.000293263,0.00039454,2.06E-05,0.106437244
0.48749,0.48749,0.245342,0.245342,0.382455,0.382455,0.0416945,0.00400972,0.0336751,0.541996,0.540398,0.540398,0.0593307,0.376848,0.567651,0.567651,9048,frame.09048.jpg,0.011166721,0.899872065,0.021086529,0.000257293,0.000473831,0.000445938,2.96E-05,0.066668
0.161996,0.161996,0.526488,0.526488,0.404991,0.404991,0.121497,0.121497,0.0404991,0,0.202495,0.202495,0.809981,0.202495,0.728983,0.728983,9049,frame.09049.jpg,0.012828871,0.889755249,0.018049901,0.000233719,0.000319141,0.000498359,2.25E-05,0.0782923
0.45,0.45,0.55,0.55,0.3,0.3,0.9,0.05,0,0.1,0.75,0.75,0,1,0.05,0.05,9050,frame.09050.jpg,0.003139011,0.56212914,0.011722701,0.000514934,0.002325143,0.3436279,0.005718061,0.07082312
0.95,0.95,0.05,0.05,0.25,0.25,0.15,0.1,0.1,0,0.6,0.6,0.05,0.15,0.05,0.05,9051,frame.09051.jpg,0.229824215,0.52609247,0.017443532,0.001247046,0.001711327,0.058415204,0.03926369,0.126002535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9052,frame.09052.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.05,0.05,0.7,0.7,0.35,0.35,0.9,0.15,0.15,0.05,1,1,0,0.8,0.1,0.1,9053,frame.09053.jpg,0.000445417,0.7455112,0.009653161,0.000143453,0.000455369,0.055413492,0.000101143,0.188276812
0.499837,0.499837,0.249919,0.249919,0.0937195,0.0937195,0.0312398,0.0624797,0.0312398,0.0624797,0.249919,0.249919,0.0937195,0.624797,0,0,9054,frame.09054.jpg,0.009675576,0.7723104,0.010094203,0.000649113,0.002188782,0.165826648,0.005509734,0.03374558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055,frame.09055.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0,0,0.0493535,0.0493535,0.444182,0.444182,0.148061,0.148061,0,0.0493535,0.394828,0.394828,0,0.740303,0.098707,0.098707,9056,frame.09056.jpg,0.004636565,0.755845368,0.008068603,0.000746147,0.002675152,0.18385084,0.003122244,0.041055076
0.9,0.9,0.5,0.5,0.6,0.6,0.9,0.15,0,0.95,0.7,0.7,0.95,0.35,0,0,9057,frame.09057.jpg,0.184029624,0.5194558,0.013093353,0.001397409,0.002812356,0.1783064,0.09452444,0.006380655
1,1,1,1,1,1,0,0.15,0.9,0,0.4,0.4,0,0.5,0.1,0.1,9058,frame.09058.jpg,0.058385767,0.8799034,0.017683877,0.000318969,0.001097837,0.000250701,5.00E-05,0.042309497
1,1,0.8,0.8,0.2,0.2,0.05,0.05,1,0.05,0.2,0.2,0.15,0.6,0,0,9059,frame.09059.jpg,0.013068903,0.8616141,0.009352179,0.000166861,0.000450942,0.000787628,7.38E-05,0.114485517
0.124855,0.124855,0.399536,0.399536,0.399536,0.399536,0.449478,0.024971,0,0,0.0749129,0.0749129,0.024971,0.449478,0.449478,0.449478,9060,frame.09060.jpg,0.002269405,0.9416716,0.007891497,0.00015682,0.000667906,0.001175727,2.24E-05,0.046144597
0.74395,0.74395,0.525141,0.525141,0.0437618,0.0437618,0.131285,0.131285,0,0,0.875235,0.875235,0.0437618,0,0.0437618,0.0437618,9061,frame.09061.jpg,0.004400571,0.6325502,0.01185005,0.000226175,0.000488861,0.08351076,0.002419249,0.264554143
0.65,0.65,0.75,0.75,0.05,0.05,0.1,0.05,0,1,0.8,0.8,1,0.55,0.05,0.05,9062,frame.09062.jpg,0.002410174,0.909511149,0.010835407,0.00022182,0.000996778,0.047786634,0.000653413,0.027584609
0.4,0.4,0.55,0.55,0.9,0.9,0,0.15,0.15,0.85,0.7,0.7,0.9,0.35,0.1,0.1,9063,frame.09063.jpg,0.014095025,0.9049315,0.021289693,0.001117766,0.006644133,0.035769183,0.002799039,0.013353648
0.205136,0.205136,0.328218,0.328218,0.615409,0.615409,0.0820546,0.779518,0,0,0.574382,0.574382,0.738491,0.0820546,0.697464,0.697464,9064,frame.09064.jpg,0.003909071,0.8110111,0.016078768,0.000226183,0.000286522,0.000689455,2.73E-05,0.167771652
0.625108,0.625108,0.288511,0.288511,0.336597,0.336597,0.0480852,0.144256,0,0.865534,0.144256,0.144256,0.0480852,0.0961705,0.0961705,0.0961705,9065,frame.09065.jpg,0.132753775,0.7886676,0.010133097,0.000511369,0.001464633,0.04621516,0.016541725,0.003712612
0.0165529,0.0165529,0.0312665,0.0312665,0.0294273,0.0294273,0.0367842,0.00183921,0.0312665,0.00367842,0.0147137,0.0147137,0.00551763,0.0110353,0.765216,0.765216,9066,frame.09066.jpg,0.005072137,0.929721236,0.011711458,0.000101406,0.000137745,0.000262778,6.77E-06,0.052986473
0,0,0.687149,0.687149,0.515362,0.515362,0.815989,0.815989,0.0429468,0.0858936,0.429468,0.429468,0.0858936,0.214734,0.773043,0.773043,9067,frame.09067.jpg,0.003013781,0.7768927,0.020218706,0.000386832,0.000696274,0.00192334,5.11E-05,0.1968172
0.141447,0.141447,0.707237,0.707237,0.530428,0.530428,0.707237,0.0353619,0.0353619,0.0353619,0,0,0.0707237,0.707237,0.106086,0.106086,9068,frame.09068.jpg,0.003967264,0.6414002,0.007568916,0.000803527,0.003064153,0.298165321,0.004956981,0.0400736
0.85,0.85,0.75,0.75,0.4,0.4,0.1,0.05,0,0.9,0.9,0.9,0.05,0.55,0.15,0.15,9069,frame.09069.jpg,0.08285306,0.8155085,0.015787913,0.001659802,0.003109453,0.018775323,0.004647498,0.057658486
0.802524,0.802524,0.849731,0.849731,0.141622,0.141622,0,0.849731,0,0.141622,0.377658,0.377658,0,0.330451,0,0,9070,frame.09070.jpg,0.004261307,0.8350789,0.016282782,0.000192808,0.000741276,0.00335725,0.000168052,0.139917627
0.55,0.55,0.85,0.85,0.95,0.95,0.05,0.9,0.05,0.9,0.1,0.1,0.1,0.85,0.05,0.05,9071,frame.09071.jpg,0.03139343,0.9476819,0.009028117,0.000541941,0.003756465,0.004132404,0.000636999,0.002828763
0.8,0.8,0.75,0.75,0.95,0.95,0.15,1,0,1,0.9,0.9,0.9,0.6,0.9,0.9,9072,frame.09072.jpg,0.1372852,0.7941519,0.031151885,0.003078947,0.008464621,0.001993121,0.001019188,0.022855153
0.65,0.65,0.8,0.8,0.5,0.5,0,0.15,0.9,0.05,0.65,0.65,0,0.3,0.15,0.15,9073,frame.09073.jpg,0.011741453,0.8166745,0.021606734,0.000258842,0.000653663,0.000411872,3.30E-05,0.14862
0.2,0.2,1,1,0.9,0.9,0,0.1,0.15,0.85,0.85,0.85,0.05,0.45,0.05,0.05,9074,frame.09074.jpg,0.0034174,0.868868232,0.020789653,0.000706963,0.004366784,0.07420683,0.001692833,0.025951304
0.0157021,0.0157021,0.219829,0.219829,0.0628082,0.0628082,0,0.0157021,0.0157021,0,0.235531,0.235531,0.266935,0,0.0314041,0.0314041,9075,frame.09075.jpg,0.002270929,0.8127376,0.009806768,0.000253841,0.000967314,0.090145335,0.001071185,0.08274702
0.0237841,0.0237841,0.142705,0.142705,0.0872084,0.0872084,0.00792804,0.00792804,0.00792804,0.00792804,0.0475682,0.0475682,0.0158561,0.0317122,0.142705,0.142705,9076,frame.09076.jpg,0.000594701,0.927787542,0.011057696,3.99E-05,0.000197819,0.009011114,4.06E-05,0.0512707
0.615449,0.615449,0.659409,0.659409,0.219803,0.219803,0.835252,0.131882,0,0.131882,0.527527,0.527527,0,0.395646,0.0439606,0.0439606,9077,frame.09077.jpg,0.00292204,0.503538549,0.011500194,0.000241702,0.000878877,0.384553462,0.006713745,0.08965141
0.89455,0.89455,0.0941632,0.0941632,0.800387,0.800387,0,0.0470816,0.141245,0.0941632,0.376653,0.376653,0.0941632,0.0470816,0.141245,0.141245,9078,frame.09078.jpg,0.269628078,0.6032285,0.013081636,0.000706711,0.001117549,0.007902975,0.007561503,0.09677301
0.95,0.95,0.95,0.95,0.75,0.75,0.15,0,0,0.15,1,1,0.15,0.25,0.05,0.05,9079,frame.09079.jpg,0.131125465,0.5131266,0.020104485,0.002873093,0.003964271,0.210653022,0.06988607,0.04826699
0.613095,0.613095,0.832057,0.832057,0.087585,0.087585,0.131377,0.0437925,0.0437925,0.087585,0,0,0.832057,0.306547,0.0437925,0.0437925,9080,frame.09080.jpg,0.005730575,0.832667768,0.010611103,0.000219499,0.000740273,0.104457311,0.002642169,0.0429313
0.182006,0.182006,0.28346,0.28346,0.070824,0.070824,0.0457517,0.0165106,0.0240712,0.0972859,0.0756054,0.0756054,0.249438,0.145817,0.0845555,0.0845555,9081,frame.09081.jpg,0.000979095,0.9222769,0.015638521,6.48E-05,0.000284177,0.006463378,5.66E-05,0.054236505
0.000361395,0.000361395,0.00397534,0.00397534,0.00433674,0.00433674,0.00072279,0.000361395,0.00108418,0.0068665,0.0072279,0.0072279,0.00072279,0.00542092,0.0068665,0.0068665,9082,frame.09082.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.0922203,0.0922203,0.0461102,0.0461102,0.13833,0.13833,0,0,0,0.13833,0.737763,0.737763,0.0922203,0.645542,0.0461102,0.0461102,9083,frame.09083.jpg,0.001195405,0.6440987,0.008585124,0.000329623,0.001229069,0.170880318,0.000992809,0.172688946
0.15,0.15,0.15,0.15,0.4,0.4,0,0.9,0.1,0.05,0.75,0.75,1,0.2,0.15,0.15,9084,frame.09084.jpg,0.00212335,0.8039341,0.011798226,0.000139687,0.000359403,0.001514556,4.17E-05,0.180089012
0.8,0.8,0.35,0.35,0.4,0.4,0.1,0.05,0.1,0.1,0.85,0.85,0.15,0.85,0.05,0.05,9085,frame.09085.jpg,0.228045568,0.5599743,0.013399748,0.002260906,0.002787329,0.105561152,0.045244772,0.04272618
0.4,0.4,0.15,0.15,0.55,0.55,0.1,0.05,0.15,0,0.1,0.1,0.15,0.05,0.9,0.9,9086,frame.09086.jpg,0.03969855,0.889344454,0.013331912,0.000215342,0.000406034,0.000548845,7.22E-05,0.056382727
0.6,0.6,0.1,0.1,0.9,0.9,0.95,0.1,0.15,0.15,0.4,0.4,0.85,0.1,0.95,0.95,9087,frame.09087.jpg,0.12059731,0.821473,0.027951594,0.00118112,0.003258737,0.000580552,0.000196961,0.024760742
0.613931,0.613931,0.745488,0.745488,0.701636,0.701636,0.0877045,0.0438522,0.0877045,0.877045,0.613931,0.613931,0.0438522,0.570079,0.0438522,0.0438522,9088,frame.09088.jpg,0.026708964,0.7829857,0.017435817,0.001306064,0.003933134,0.144610465,0.011629799,0.011390065
0.4,0.4,0.5,0.5,0.95,0.95,0,0.1,0.1,0.05,0,0,0.9,0.25,0.05,0.05,9089,frame.09089.jpg,0.012232592,0.9143245,0.014532383,0.001195089,0.005865211,0.026243646,0.002230118,0.023376444
0.694856,0.694856,0.607999,0.607999,0.651427,0.651427,0.086857,0.0434285,0.781713,0.825141,0.303999,0.303999,0.130285,0.781713,0.0434285,0.0434285,9090,frame.09090.jpg,0.025954593,0.9309624,0.016145956,0.00078058,0.002934343,0.002473094,0.000439565,0.020309512
0.308974,0.308974,0.254318,0.254318,0.297087,0.297087,0.0380279,0.0213894,0.301868,0.318507,0.123596,0.123596,0.0570419,0.332749,0.0166385,0.0166385,9091,frame.09091.jpg,0.003083456,0.8569584,0.0122503,0.000320533,0.001288347,0.03278572,0.000837029,0.09247624
0.0143307,0.0143307,0.114646,0.114646,0.214961,0.214961,0.272284,0.0429922,0.0429922,0,0.0859843,0.0859843,0.0286614,0.100315,0.286614,0.286614,9092,frame.09092.jpg,0.000978128,0.9287724,0.005474915,2.74E-05,0.00011179,0.000625061,9.50E-06,0.06400076
0.0280939,0.0280939,0.224751,0.224751,0.421408,0.421408,0.533784,0.0842817,0.0842817,0,0.168563,0.168563,0.0561878,0.196657,0.561878,0.561878,9093,frame.09093.jpg,0.006030205,0.8958405,0.015318579,0.000266828,0.000565397,0.000977562,2.62E-05,0.08097471
0,0,0.447342,0.447342,0.944388,0.944388,0.149114,0.944388,0.149114,0,0.596456,0.596456,0.994093,0.74557,0.994093,0.994093,9094,frame.09094.jpg,0.001601133,0.829806745,0.017928902,0.000683285,0.001333356,0.003653561,5.20E-05,0.144941092
1,1,0.85,0.85,0.5,0.5,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0,0,9095,frame.09095.jpg,0.160204872,0.6087381,0.014491667,0.00097392,0.002008442,0.11284712,0.04717214,0.05356369
0.0567154,0.0567154,0.298293,0.298293,0.409314,0.409314,0.0111022,0.0111022,0.314474,0,0.0666129,0.0666129,0.103533,0.742118,0.0567154,0.0567154,9096,frame.09096.jpg,0.003522552,0.885648131,0.00797409,0.000468808,0.001624551,0.031636704,0.000601628,0.068523556
0.0902109,0.0902109,0.0902109,0.0902109,0.541266,0.541266,0.0451055,0.0451055,0.857004,0,0.270633,0.270633,0,0.631476,0.176062,0.176062,9097,frame.09097.jpg,0.001435389,0.8396017,0.010893203,0.000192443,0.000406681,0.000748476,1.92E-05,0.146702886
0.3,0.3,0.4,0.4,0.8,0.8,0.9,1,0.15,0.1,1,1,0.1,0.9,0.15,0.15,9098,frame.09098.jpg,0.001873778,0.8215473,0.015673427,0.000431083,0.001273232,0.012112225,0.000146029,0.146942884
0.369701,0.369701,0.104379,0.104379,0.213828,0.213828,0,0.00377755,0.0540784,0.0075551,0.260252,0.260252,0.0113327,0.235102,0.075551,0.075551,9099,frame.09099.jpg,0.004871567,0.7284964,0.010695399,0.000240115,0.000688707,0.042452108,0.001424639,0.211131081
0.55,0.55,0.3,0.3,0.1,0.1,0,0.05,0.1,0.9,0.7,0.7,0.1,0.7,0,0,9100,frame.09100.jpg,0.005868895,0.88591063,0.012270723,0.000421023,0.001270965,0.05665814,0.001564105,0.03603554
0.75,0.75,0.15,0.15,0.8,0.8,0.15,0,0.9,0.9,0.85,0.85,0,0.75,0.15,0.15,9101,frame.09101.jpg,0.030968633,0.8974468,0.026782874,0.001135731,0.002791092,0.000542293,8.00E-05,0.040252507
0.681766,0.681766,0.127441,0.127441,0.193051,0.193051,0.0504909,0.0113396,0.0113396,0.772761,0.326977,0.326977,0.196831,0.291606,0.0858624,0.0858624,9102,frame.09102.jpg,0.04672965,0.85427177,0.01272031,0.000622086,0.002248804,0.06418946,0.010547751,0.008670198
0.183266,0.183266,0.0244354,0.0244354,0.0366531,0.0366531,0.0122177,0,0,0.219919,0.085524,0.085524,0.0366531,0.0733063,0.0244354,0.0244354,9103,frame.09103.jpg,0.002206204,0.8444809,0.008616025,8.08E-05,0.000404389,0.114695005,0.001132556,0.02838413
0.2,0.2,0,0,0.4,0.4,0.1,1,0.1,0,0.05,0.05,0.1,0.05,0.1,0.1,9104,frame.09104.jpg,0.001388368,0.8848029,0.006031938,2.99E-05,0.000133084,0.000641311,1.50E-05,0.106957518
0.0683582,0.0683582,0.478507,0.478507,0.683582,0.683582,0.0683582,0.615224,0.581045,0,0.37597,0.37597,0.0683582,0.0341791,0.0683582,0.0683582,9105,frame.09105.jpg,0.001377119,0.8615033,0.008395121,5.79E-05,0.000264973,0.000522551,9.72E-06,0.127869323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9106,frame.09106.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9107,frame.09107.jpg,0.001127156,0.9189687,0.00815766,6.29E-05,0.000373402,0.030657392,0.000227234,0.040425636
0.7,0.7,0.65,0.65,0.3,0.3,0.05,0.1,0.9,0.1,0.2,0.2,0.1,0.9,0.15,0.15,9108,frame.09108.jpg,0.008808699,0.8592673,0.017713383,0.000591422,0.001384988,0.001185965,7.76E-05,0.110970587
0,0,0.0217922,0.0217922,0.141649,0.141649,0.19613,0,0.0326883,0.0217922,0.0544806,0.0544806,0.0108961,0.0326883,0.19613,0.19613,9109,frame.09109.jpg,0.002291052,0.9192378,0.009475225,9.79E-05,0.000403948,0.007801692,0.000108058,0.06058435
0.0676285,0.0676285,0.202886,0.202886,0.169071,0.169071,0.574842,0.0676285,0.608657,0.0338143,0.507214,0.507214,0.101443,0.371957,0.0338143,0.0338143,9110,frame.09110.jpg,0.00035314,0.7526786,0.007019148,3.56E-05,0.000180447,0.000589416,4.66E-06,0.23913905
0.135841,0.135841,0.150861,0.150861,0.346498,0.346498,0.00680145,0.0285285,0.0312679,0.0325906,0.120916,0.120916,0.00680145,0.00680145,0.3533,0.3533,9111,frame.09111.jpg,0.001989764,0.9375315,0.007321437,6.58E-05,0.000327237,0.001303184,3.23E-05,0.051428784
0.15,0.15,0.5,0.5,0.8,0.8,0.1,0.1,0.1,0.9,0.6,0.6,0.95,0.3,0.85,0.85,9112,frame.09112.jpg,0.010925356,0.9257739,0.020055672,0.00065742,0.001633127,0.000812307,6.39E-05,0.040078327
0.180038,0.180038,0.400084,0.400084,0.400084,0.400084,0,0.0600125,0.0400084,0,0.24005,0.24005,0.0400084,0.100021,0.0600125,0.0600125,9113,frame.09113.jpg,0.001596344,0.8027195,0.014413882,0.000189633,0.000684621,0.09857318,0.000957792,0.08086508
0.491025,0.491025,0.343718,0.343718,0,0,0,0.932948,0.147308,0.0491025,0.19641,0.19641,0,0.245513,0.098205,0.098205,9114,frame.09114.jpg,0.000801813,0.9245798,0.010622116,2.50E-05,0.000164212,0.000137689,2.49E-06,0.06366684
0.45,0.45,0.25,0.25,0.95,0.95,0.05,0.15,0,0.15,0.85,0.85,0.1,0.8,1,1,9115,frame.09115.jpg,0.02273694,0.8133243,0.033201527,0.001726368,0.002675309,0.002565252,0.000211671,0.123558678
0.55,0.55,0.5,0.5,0.55,0.55,0.15,0.05,0.9,0.95,0.7,0.7,0.15,1,0.85,0.85,9116,frame.09116.jpg,0.012493578,0.884783268,0.027024321,0.002258553,0.005145645,0.001152687,0.000213857,0.066928074
