au_1_left, au_1_right, au_2_left, au_2_right, au_4_left, au_4_right, au_5, au_6, au_7, au_10, au_12_left, au_12_right, au_25, au_26, au_45_left, au_45_rightframe,,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.8,0.8,0.45,0.45,0.05,0.05,0,0.1,0.05,1,0,0,0.1,0.05,0.15,0.15,111,frame.00111.jpg,0.03721199,0.941678941,0.007093517,0.000165254,0.00067875,0.005660593,0.000983729,0.006527249
0.642776,0.642776,0.382739,0.382739,0.0581538,0.0581538,0.00639299,0.20581,0.0389748,0.798676,0.00639299,0.00639299,0.0779497,0.160442,0.116925,0.116925,112,frame.00112.jpg,0.014414615,0.955535054,0.005915379,0.000142495,0.000580343,0.006409086,0.000412641,0.016590392
0.157667,0.157667,0.228193,0.228193,0.128302,0.128302,0.0421148,0.846211,0.00195763,0.165497,0.0421148,0.0421148,0.00391527,0.802139,0.0058729,0.0058729,113,frame.00113.jpg,0.002235278,0.954759061,0.006392617,0.000112516,0.000523809,0.002840662,2.85E-05,0.033107504
0.15,0.15,0.25,0.25,0.15,0.15,0.05,1,0,0.15,0.05,0.05,0,0.95,0,0,114,frame.00114.jpg,0.001698747,0.961817741,0.005725906,7.72E-05,0.000479808,0.001206121,1.52E-05,0.02897925
0.15,0.15,0.25,0.25,0.15,0.15,0.05,1,0,0.15,0.05,0.05,0,0.95,0,0,115,frame.00115.jpg,0.001698747,0.961817741,0.005725906,7.72E-05,0.000479808,0.001206121,1.52E-05,0.02897925
0.15,0.15,0.25,0.25,0.15,0.15,0.05,1,0,0.15,0.05,0.05,0,0.95,0,0,116,frame.00116.jpg,0.001698747,0.961817741,0.005725906,7.72E-05,0.000479808,0.001206121,1.52E-05,0.02897925
0.15,0.15,0.25,0.25,0.15,0.15,0.05,1,0,0.15,0.05,0.05,0,0.95,0,0,117,frame.00117.jpg,0.001698747,0.961817741,0.005725906,7.72E-05,0.000479808,0.001206121,1.52E-05,0.02897925
0.141868,0.141868,0.236447,0.236447,0.141868,0.141868,0.0472894,0.945788,0,0.141868,0.0472894,0.0472894,0,0.898499,0,0,118,frame.00118.jpg,0.001606576,0.8861666,0.006400037,0.000142914,0.000577383,0.001809224,4.16E-05,0.103255711
0.421589,0.421589,0.635494,0.635494,0.623055,0.623055,0.644193,0.191546,0.570819,0.69021,0.543461,0.543461,0.0335776,0.353215,0.0335776,0.0335776,119,frame.00119.jpg,0.00370956,0.8602108,0.01554957,0.000386056,0.001676096,0.001714085,9.19E-05,0.116661936
0.590449,0.590449,0.885674,0.885674,0.885674,0.885674,0.934878,0.0984082,0.83647,0.984082,0.787266,0.787266,0.0492041,0.344429,0.0492041,0.0492041,120,frame.00120.jpg,0.006224319,0.9094751,0.016243123,0.000372342,0.002386969,0.001914925,8.86E-05,0.06329466
0.6,0.6,0.9,0.9,0.9,0.9,0.95,0.1,0.85,1,0.8,0.8,0.05,0.35,0.05,0.05,121,frame.00121.jpg,0.013494495,0.910556734,0.015130149,0.000970694,0.004155723,0.004702225,0.000445772,0.05054424
0.6,0.6,0.9,0.9,0.9,0.9,0.95,0.1,0.85,1,0.8,0.8,0.05,0.35,0.05,0.05,122,frame.00122.jpg,0.013494495,0.910556734,0.015130149,0.000970694,0.004155723,0.004702225,0.000445772,0.05054424
0.6,0.6,0.9,0.9,0.9,0.9,0.95,0.1,0.85,1,0.8,0.8,0.05,0.35,0.05,0.05,123,frame.00123.jpg,0.013494495,0.910556734,0.015130149,0.000970694,0.004155723,0.004702225,0.000445772,0.05054424
0.6,0.6,0.9,0.9,0.9,0.9,0.95,0.1,0.85,1,0.8,0.8,0.05,0.35,0.05,0.05,124,frame.00124.jpg,0.013494495,0.910556734,0.015130149,0.000970694,0.004155723,0.004702225,0.000445772,0.05054424
0.524206,0.524206,0.776742,0.776742,0.810224,0.810224,0.885795,0.0985281,0.715521,0.856138,0.706913,0.706913,0.128185,0.361589,0.0468725,0.0468725,125,frame.00125.jpg,0.011389518,0.8945749,0.01974273,0.000607729,0.002527298,0.00468236,0.00035047,0.066125035
0.194208,0.194208,0.204121,0.204121,0.509289,0.509289,0.816108,0.13409,0.0280881,0.163831,0.331603,0.331603,0.786367,0.6219,0.0452475,0.0452475,126,frame.00126.jpg,0.013985838,0.670335054,0.01416751,0.001479056,0.004877398,0.236090273,0.012469026,0.04659586
0.2,0.2,0.2,0.2,0.55,0.55,0.9,0.15,0,0.15,0.35,0.35,0.9,0.7,0.05,0.05,127,frame.00127.jpg,0.00802958,0.802637637,0.010198292,0.000969492,0.002347762,0.1136904,0.00348024,0.058646612
0.2,0.2,0.2,0.2,0.55,0.55,0.9,0.15,0,0.15,0.35,0.35,0.9,0.7,0.05,0.05,128,frame.00128.jpg,0.00802958,0.802637637,0.010198292,0.000969492,0.002347762,0.1136904,0.00348024,0.058646612
0.2,0.2,0.2,0.2,0.55,0.55,0.9,0.15,0,0.15,0.35,0.35,0.9,0.7,0.05,0.05,129,frame.00129.jpg,0.00802958,0.802637637,0.010198292,0.000969492,0.002347762,0.1136904,0.00348024,0.058646612
0.2,0.2,0.2,0.2,0.55,0.55,0.9,0.15,0,0.15,0.35,0.35,0.9,0.7,0.05,0.05,130,frame.00130.jpg,0.00802958,0.802637637,0.010198292,0.000969492,0.002347762,0.1136904,0.00348024,0.058646612
0.170332,0.170332,0.24921,0.24921,0.485668,0.485668,0.727055,0.209092,0.0985974,0.130214,0.359704,0.359704,0.810863,0.615882,0.0549077,0.0549077,131,frame.00131.jpg,0.009269352,0.861445665,0.009064944,0.000862861,0.002524875,0.054241158,0.0027472,0.059843928
0.092988,0.092988,0.83655,0.83655,0.418371,0.418371,0.0466651,0.836539,0.929452,0.0929773,0.743637,0.743637,0.8367,0.511349,0.139429,0.139429,132,frame.00132.jpg,0.000785736,0.7239887,0.013745313,0.000139805,0.000311933,0.001815578,1.22E-05,0.259200722
0.1,0.1,0.9,0.9,0.45,0.45,0.05,0.9,1,0.1,0.8,0.8,0.9,0.55,0.15,0.15,133,frame.00133.jpg,0.003025257,0.785223,0.020177217,0.000806232,0.002159937,0.001945587,6.62E-05,0.186596572
0.1,0.1,0.9,0.9,0.45,0.45,0.05,0.9,1,0.1,0.8,0.8,0.9,0.55,0.15,0.15,134,frame.00134.jpg,0.003025257,0.785223,0.020177217,0.000806232,0.002159937,0.001945587,6.62E-05,0.186596572
0.1,0.1,0.9,0.9,0.45,0.45,0.05,0.9,1,0.1,0.8,0.8,0.9,0.55,0.15,0.15,135,frame.00135.jpg,0.003025257,0.785223,0.020177217,0.000806232,0.002159937,0.001945587,6.62E-05,0.186596572
0.0911228,0.0911228,0.820105,0.820105,0.410052,0.410052,0.0455614,0.820105,0.911228,0.0911228,0.728982,0.728982,0.820105,0.501175,0.136684,0.136684,136,frame.00136.jpg,0.004287235,0.7992251,0.018399794,0.000695576,0.002208402,0.003143034,8.45E-05,0.17195639
0.133243,0.133243,0.624085,0.624085,0.0850285,0.0850285,0.036353,0.139788,0.212494,0.61754,0.309231,0.309231,0.714891,0.157734,0.0485219,0.0485219,137,frame.00137.jpg,0.001179981,0.915847838,0.007787152,6.70E-05,0.000312133,0.003363979,3.14E-05,0.07141059
0.2,0.2,0.85,0.85,0.05,0.05,0.05,0.05,0.15,1,0.35,0.35,1,0.15,0.05,0.05,138,frame.00138.jpg,0.0017314,0.8691479,0.006396031,0.00016716,0.000830157,0.07939978,0.000525106,0.041802455
0.2,0.2,0.85,0.85,0.05,0.05,0.05,0.05,0.15,1,0.35,0.35,1,0.15,0.05,0.05,139,frame.00139.jpg,0.0017314,0.8691479,0.006396031,0.00016716,0.000830157,0.07939978,0.000525106,0.041802455
0.19086,0.19086,0.811153,0.811153,0.0477149,0.0477149,0.0477149,0.0477149,0.143145,0.954298,0.334004,0.334004,0.954298,0.143145,0.0477149,0.0477149,140,frame.00140.jpg,0.002480357,0.768535256,0.006407771,0.000294082,0.001303612,0.175739452,0.001458677,0.04378082
0.967955,0.967955,0.0967955,0.0967955,0.629171,0.629171,0.0967955,0.0483978,0.919557,0.0483978,0.967955,0.967955,0.0483978,0.483978,0.0483978,0.0483978,141,frame.00141.jpg,0.248302475,0.550483465,0.021266284,0.003996781,0.001918704,0.003917802,0.002461883,0.1676526
1,1,0.1,0.1,0.65,0.65,0.1,0.05,0.95,0.05,1,1,0.05,0.5,0.05,0.05,142,frame.00142.jpg,0.197446465,0.706592262,0.01372351,0.000617495,0.000666521,0.000871507,0.000539795,0.079542436
1,1,0.1,0.1,0.65,0.65,0.1,0.05,0.95,0.05,1,1,0.05,0.5,0.05,0.05,143,frame.00143.jpg,0.197446465,0.706592262,0.01372351,0.000617495,0.000666521,0.000871507,0.000539795,0.079542436
1,1,0.1,0.1,0.65,0.65,0.1,0.05,0.95,0.05,1,1,0.05,0.5,0.05,0.05,144,frame.00144.jpg,0.197446465,0.706592262,0.01372351,0.000617495,0.000666521,0.000871507,0.000539795,0.079542436
0.66667,0.66667,0.222223,0.222223,0.177779,0.177779,0.800004,0.888894,0.844449,0.133334,0.888894,0.888894,0.0888894,0.711115,0.0888894,0.0888894,145,frame.00145.jpg,0.005457367,0.7794605,0.012058781,0.000238141,0.000505309,0.00145823,5.68E-05,0.200764939
0.75,0.75,0.25,0.25,0.2,0.2,0.9,1,0.95,0.15,1,1,0.1,0.8,0.1,0.1,146,frame.00146.jpg,0.002946732,0.6770057,0.023708079,0.000276255,0.000465294,0.001380032,3.38E-05,0.294184029
0.75,0.75,0.25,0.25,0.2,0.2,0.9,1,0.95,0.15,1,1,0.1,0.8,0.1,0.1,147,frame.00147.jpg,0.002946732,0.6770057,0.023708079,0.000276255,0.000465294,0.001380032,3.38E-05,0.294184029
0.75,0.75,0.25,0.25,0.2,0.2,0.9,1,0.95,0.15,1,1,0.1,0.8,0.1,0.1,148,frame.00148.jpg,0.002946732,0.6770057,0.023708079,0.000276255,0.000465294,0.001380032,3.38E-05,0.294184029
0.75,0.75,0.25,0.25,0.2,0.2,0.9,1,0.95,0.15,1,1,0.1,0.8,0.1,0.1,149,frame.00149.jpg,0.002946732,0.6770057,0.023708079,0.000276255,0.000465294,0.001380032,3.38E-05,0.294184029
0.650342,0.650342,0.509793,0.509793,0.684102,0.684102,0.315777,0.908981,0.267044,0.073559,0.438069,0.438069,0.655993,0.413244,0.059504,0.059504,150,frame.00150.jpg,0.025435584,0.8391426,0.01580986,0.000779363,0.002038017,0.004279837,0.000450534,0.112064175
0.7,0.7,0.7,0.7,1,1,0.1,1,0,0.05,0.25,0.25,1,0.3,0.05,0.05,151,frame.00151.jpg,0.058951587,0.880167663,0.022814378,0.001018918,0.00308878,0.006353476,0.001579835,0.026025385
0.7,0.7,0.7,0.7,1,1,0.1,1,0,0.05,0.25,0.25,1,0.3,0.05,0.05,152,frame.00152.jpg,0.058951587,0.880167663,0.022814378,0.001018918,0.00308878,0.006353476,0.001579835,0.026025385
0.839865,0.839865,0,0,0.373273,0.373273,0,0.0466592,0.0466592,0.139978,0.0466592,0.0466592,0,0.419932,0.839865,0.839865,153,frame.00153.jpg,0.169060528,0.7430577,0.01479297,0.001004876,0.001030101,0.000950935,0.000418782,0.06968409
0.9,0.9,0,0,0.4,0.4,0,0.05,0.05,0.15,0.05,0.05,0,0.45,0.9,0.9,154,frame.00154.jpg,0.2464259,0.632031739,0.018859051,0.004522453,0.003078236,0.005737655,0.003013491,0.086331464
0.898523,0.898523,0,0,0.399344,0.399344,0,0.0499179,0.0499179,0.149754,0.0499179,0.0499179,0,0.449261,0.898523,0.898523,155,frame.00155.jpg,0.404354542,0.556588054,0.013261941,0.000919376,0.000756952,0.000434614,0.000335369,0.023349155
0.469221,0.469221,0.483097,0.483097,0.550383,0.550383,0,0.0656196,0.0656196,0.0697281,0.218177,0.218177,0.0762784,0.539724,0.291238,0.291238,156,frame.00156.jpg,0.020276206,0.8410111,0.013487891,0.001362741,0.003635843,0.015596157,0.001494491,0.103135586
0.383455,0.383455,0.910705,0.910705,0.814842,0.814842,0,0.0958637,0.0958637,0.0479319,0.383455,0.383455,0.143796,0.76691,0.0479319,0.0479319,157,frame.00157.jpg,0.014169782,0.809419036,0.015194695,0.002406586,0.006030151,0.083908394,0.004324594,0.06454676
0.4,0.4,0.95,0.95,0.85,0.85,0,0.1,0.1,0.05,0.4,0.4,0.15,0.8,0.05,0.05,158,frame.00158.jpg,0.009425844,0.710035264,0.009698101,0.001589947,0.003899201,0.11551325,0.00336921,0.146469161
0.4,0.4,0.95,0.95,0.85,0.85,0,0.1,0.1,0.05,0.4,0.4,0.15,0.8,0.05,0.05,159,frame.00159.jpg,0.009425844,0.710035264,0.009698101,0.001589947,0.003899201,0.11551325,0.00336921,0.146469161
0.4,0.4,0.95,0.95,0.85,0.85,0,0.1,0.1,0.05,0.4,0.4,0.15,0.8,0.05,0.05,160,frame.00160.jpg,0.009425844,0.710035264,0.009698101,0.001589947,0.003899201,0.11551325,0.00336921,0.146469161
0.335367,0.335367,0.796497,0.796497,0.712655,0.712655,0,0.0838418,0.0838418,0.0419209,0.335367,0.335367,0.125763,0.670734,0.102102,0.102102,161,frame.00161.jpg,0.013521879,0.489028573,0.009074551,0.002399184,0.007319217,0.418875515,0.017478047,0.04230303
0.282609,0.282609,0.251208,0.251208,0.188406,0.188406,0.062802,0.565218,0,0.062802,0.345411,0.345411,0.062802,0.502416,0.565218,0.565218,162,frame.00162.jpg,0.033691924,0.796571851,0.021175392,0.002028208,0.002046064,0.004175635,0.000527865,0.139783055
0.44178,0.44178,0.392693,0.392693,0.29452,0.29452,0.0981734,0.88356,0,0.0981734,0.539954,0.539954,0.0981734,0.785387,0.88356,0.88356,163,frame.00163.jpg,0.010225664,0.7983401,0.018060518,0.000913069,0.001588908,0.003939646,0.000177138,0.166754991
0.45,0.45,0.4,0.4,0.3,0.3,0.1,0.9,0,0.1,0.55,0.55,0.1,0.8,0.9,0.9,164,frame.00164.jpg,0.014545483,0.8076629,0.012221909,0.00106091,0.002024264,0.004827936,0.000333579,0.157323
0.45,0.45,0.4,0.4,0.3,0.3,0.1,0.9,0,0.1,0.55,0.55,0.1,0.8,0.9,0.9,165,frame.00165.jpg,0.014545483,0.8076629,0.012221909,0.00106091,0.002024264,0.004827936,0.000333579,0.157323
0.45,0.45,0.4,0.4,0.3,0.3,0.1,0.9,0,0.1,0.55,0.55,0.1,0.8,0.9,0.9,166,frame.00166.jpg,0.014545483,0.8076629,0.012221909,0.00106091,0.002024264,0.004827936,0.000333579,0.157323
0.45,0.45,0.4,0.4,0.3,0.3,0.1,0.9,0,0.1,0.55,0.55,0.1,0.8,0.9,0.9,167,frame.00167.jpg,0.014545483,0.8076629,0.012221909,0.00106091,0.002024264,0.004827936,0.000333579,0.157323
0.089969,0.089969,0.150947,0.150947,0.464536,0.464536,0.101614,0.659018,0.574896,0.101614,0.25546,0.25546,0.101614,0.365772,0.147999,0.147999,168,frame.00168.jpg,0.001372943,0.778504252,0.009731451,0.00021709,0.00062911,0.001291576,3.49E-05,0.208218664
0.1,0.1,0.2,0.2,0.7,0.7,0.15,0.95,0.9,0.15,0.35,0.35,0.15,0.5,0.15,0.15,169,frame.00169.jpg,0.009636234,0.8008712,0.025936598,0.001819624,0.003783852,0.003161925,0.000224379,0.1545662
0.1,0.1,0.2,0.2,0.7,0.7,0.15,0.95,0.9,0.15,0.35,0.35,0.15,0.5,0.15,0.15,170,frame.00170.jpg,0.009636234,0.8008712,0.025936598,0.001819624,0.003783852,0.003161925,0.000224379,0.1545662
0.1,0.1,0.2,0.2,0.7,0.7,0.15,0.95,0.9,0.15,0.35,0.35,0.15,0.5,0.15,0.15,171,frame.00171.jpg,0.009636234,0.8008712,0.025936598,0.001819624,0.003783852,0.003161925,0.000224379,0.1545662
0.626081,0.626081,0.343659,0.343659,0.25301,0.25301,0.0925622,0.187037,0.183713,0.0512666,0.394926,0.394926,0.0925622,0.446192,0.794586,0.794586,172,frame.00172.jpg,0.05281669,0.895091,0.012720546,0.000480423,0.001028395,0.000682099,0.000109982,0.03707085
0.75,0.75,0.4,0.4,0.25,0.25,0.1,0.15,0.15,0.05,0.45,0.45,0.1,0.5,0.95,0.95,173,frame.00173.jpg,0.03367388,0.838620543,0.013423483,0.001730889,0.002493291,0.002334365,0.000454868,0.107268669
0.75,0.75,0.4,0.4,0.25,0.25,0.1,0.15,0.15,0.05,0.45,0.45,0.1,0.5,0.95,0.95,174,frame.00174.jpg,0.03367388,0.838620543,0.013423483,0.001730889,0.002493291,0.002334365,0.000454868,0.107268669
0.75,0.75,0.4,0.4,0.25,0.25,0.1,0.15,0.15,0.05,0.45,0.45,0.1,0.5,0.95,0.95,175,frame.00175.jpg,0.03367388,0.838620543,0.013423483,0.001730889,0.002493291,0.002334365,0.000454868,0.107268669
0.75,0.75,0.4,0.4,0.25,0.25,0.1,0.15,0.15,0.05,0.45,0.45,0.1,0.5,0.95,0.95,176,frame.00176.jpg,0.03367388,0.838620543,0.013423483,0.001730889,0.002493291,0.002334365,0.000454868,0.107268669
0.709432,0.709432,0.378364,0.378364,0.236477,0.236477,0.0945909,0.141886,0.141886,0.0472955,0.425659,0.425659,0.0945909,0.472955,0.898614,0.898614,177,frame.00177.jpg,0.057676762,0.8079976,0.01820795,0.001555149,0.00143898,0.002721327,0.000489075,0.109913178
0.224896,0.224896,0.5581,0.5581,0.305573,0.305573,0.053047,0.0324007,0.0952937,0.545391,0.380221,0.380221,0.0844935,0.453914,0.834135,0.834135,178,frame.00178.jpg,0.012408698,0.8847696,0.027859222,0.000570245,0.001044047,0.000737734,4.55E-05,0.0725649
0.0996291,0.0996291,0.747218,0.747218,0.398516,0.398516,0.0498146,0,0.0996291,0.846848,0.448331,0.448331,0.0996291,0.54796,0.996291,0.996291,179,frame.00179.jpg,0.013044048,0.893935,0.023217943,0.001170057,0.003152096,0.00316712,0.000136802,0.062176935
0.1,0.1,0.75,0.75,0.4,0.4,0.05,0,0.1,0.85,0.45,0.45,0.1,0.55,1,1,180,frame.00180.jpg,0.011697805,0.922708631,0.017930007,0.001085515,0.002219003,0.003897151,0.00011207,0.040349826
0.1,0.1,0.75,0.75,0.4,0.4,0.05,0,0.1,0.85,0.45,0.45,0.1,0.55,1,1,181,frame.00181.jpg,0.011697805,0.922708631,0.017930007,0.001085515,0.002219003,0.003897151,0.00011207,0.040349826
0.1,0.1,0.75,0.75,0.4,0.4,0.05,0,0.1,0.85,0.45,0.45,0.1,0.55,1,1,182,frame.00182.jpg,0.011697805,0.922708631,0.017930007,0.001085515,0.002219003,0.003897151,0.00011207,0.040349826
0.1,0.1,0.75,0.75,0.4,0.4,0.05,0,0.1,0.85,0.45,0.45,0.1,0.55,1,1,183,frame.00183.jpg,0.011697805,0.922708631,0.017930007,0.001085515,0.002219003,0.003897151,0.00011207,0.040349826
0.154065,0.154065,0.708859,0.708859,0.330787,0.330787,0.21056,0.0184176,0.0803945,0.632704,0.375588,0.375588,0.246153,0.538862,0.730274,0.730274,184,frame.00184.jpg,0.013181107,0.899885952,0.016565103,0.001096522,0.00208481,0.008094965,0.000182565,0.058908954
0.41975,0.41975,0.886433,0.886433,0.233382,0.233382,0.886051,0.0932657,0.0466873,0.140362,0.280042,0.280042,0.886079,0.746425,0.0938104,0.0938104,185,frame.00185.jpg,0.012799741,0.7723742,0.011689761,0.001161012,0.003205201,0.151787817,0.00605008,0.040932186
0.45,0.45,0.95,0.95,0.25,0.25,0.95,0.1,0.05,0.15,0.3,0.3,0.95,0.8,0.1,0.1,186,frame.00186.jpg,0.010175347,0.8985272,0.011702319,0.000821676,0.002325574,0.029403666,0.000961368,0.046082817
0.45,0.45,0.95,0.95,0.25,0.25,0.95,0.1,0.05,0.15,0.3,0.3,0.95,0.8,0.1,0.1,187,frame.00187.jpg,0.010175347,0.8985272,0.011702319,0.000821676,0.002325574,0.029403666,0.000961368,0.046082817
0.45,0.45,0.95,0.95,0.25,0.25,0.95,0.1,0.05,0.15,0.3,0.3,0.95,0.8,0.1,0.1,188,frame.00188.jpg,0.010175347,0.8985272,0.011702319,0.000821676,0.002325574,0.029403666,0.000961368,0.046082817
0.45,0.45,0.95,0.95,0.25,0.25,0.95,0.1,0.05,0.15,0.3,0.3,0.95,0.8,0.1,0.1,189,frame.00189.jpg,0.010175347,0.8985272,0.011702319,0.000821676,0.002325574,0.029403666,0.000961368,0.046082817
0.420438,0.420438,0.833702,0.833702,0.244922,0.244922,0.629489,0.0877581,0.043879,0.118874,0.186694,0.186694,0.591199,0.548905,0.0749948,0.0749948,190,frame.00190.jpg,0.010169121,0.8139833,0.010724438,0.000763966,0.002175295,0.112192765,0.004325612,0.045665465
0.493919,0.493919,0.855817,0.855817,0.313747,0.313747,0.147558,0.090086,0.045043,0.0908628,0.00466079,0.00466079,0.0147592,0.189493,0.0458198,0.0458198,191,frame.00191.jpg,0.009222375,0.8573848,0.013304991,0.00049667,0.001408818,0.061203424,0.00187226,0.055106647
0.55,0.55,0.95,0.95,0.35,0.35,0.15,0.1,0.05,0.1,0,0,0,0.2,0.05,0.05,192,frame.00192.jpg,0.0110344,0.9185027,0.011732019,0.000354035,0.001237681,0.020290569,0.001011451,0.03583714
0.55,0.55,0.95,0.95,0.35,0.35,0.15,0.1,0.05,0.1,0,0,0,0.2,0.05,0.05,193,frame.00193.jpg,0.0110344,0.9185027,0.011732019,0.000354035,0.001237681,0.020290569,0.001011451,0.03583714
0.55,0.55,0.95,0.95,0.35,0.35,0.15,0.1,0.05,0.1,0,0,0,0.2,0.05,0.05,194,frame.00194.jpg,0.0110344,0.9185027,0.011732019,0.000354035,0.001237681,0.020290569,0.001011451,0.03583714
0.55,0.55,0.95,0.95,0.35,0.35,0.15,0.1,0.05,0.1,0,0,0,0.2,0.05,0.05,195,frame.00195.jpg,0.0110344,0.9185027,0.011732019,0.000354035,0.001237681,0.020290569,0.001011451,0.03583714
0.549997,0.549997,0.949995,0.949995,0.349998,0.349998,0.149999,0.0999995,0.0499997,0.0999995,0,0,0,0.199999,0.0499997,0.0499997,196,frame.00196.jpg,0.004064049,0.9195408,0.008080708,0.000163945,0.000602966,0.016913556,0.000530765,0.050103176
0.467978,0.467978,0.842863,0.842863,0.369181,0.369181,0.333702,0.0873894,0.0310311,0.315334,0,0,0.0126636,0.187442,0.0310311,0.0310311,197,frame.00197.jpg,0.006473447,0.8438254,0.012185568,0.000462018,0.001710658,0.106022775,0.002640816,0.026679311
0.431686,0.431686,0.850995,0.850995,0.492444,0.492444,0.746353,0.0855121,0.00412571,0.780858,0,0,0.0386303,0.209654,0.00412571,0.00412571,198,frame.00198.jpg,0.016103346,0.8086483,0.012225826,0.001302796,0.004415116,0.1260738,0.006304134,0.024926702
0.5,0.5,1,1,0.6,0.6,0.95,0.1,0,1,0,0,0.05,0.25,0,0,199,frame.00199.jpg,0.03537578,0.588810265,0.012684107,0.002551885,0.008443613,0.2973707,0.044963446,0.009800172
0.5,0.5,1,1,0.6,0.6,0.95,0.1,0,1,0,0,0.05,0.25,0,0,200,frame.00200.jpg,0.03537578,0.588810265,0.012684107,0.002551885,0.008443613,0.2973707,0.044963446,0.009800172
0.5,0.5,1,1,0.6,0.6,0.95,0.1,0,1,0,0,0.05,0.25,0,0,201,frame.00201.jpg,0.03537578,0.588810265,0.012684107,0.002551885,0.008443613,0.2973707,0.044963446,0.009800172
0.493626,0.493626,0.987252,0.987252,0.592351,0.592351,0.937889,0.0987252,0,0.987252,0,0,0.0493626,0.246813,0,0,202,frame.00202.jpg,0.014576667,0.6859533,0.011808734,0.00123003,0.00398132,0.2530767,0.014823086,0.014550126
0.117087,0.117087,0.669338,0.669338,0.32796,0.32796,0.128737,0.11045,0,0.167225,0.267794,0.267794,0.105436,0.326337,0,0,203,frame.00203.jpg,0.003889336,0.6367124,0.012726434,0.001241108,0.003953331,0.2301848,0.00495794,0.106334709
0.1,0.1,0.85,0.85,0.4,0.4,0.05,0.15,0,0.1,0.4,0.4,0.15,0.45,0,0,204,frame.00204.jpg,0.004855471,0.388508976,0.007304644,0.001633439,0.005644748,0.33310622,0.00872256,0.250223935
0.1,0.1,0.85,0.85,0.4,0.4,0.05,0.15,0,0.1,0.4,0.4,0.15,0.45,0,0,205,frame.00205.jpg,0.004855471,0.388508976,0.007304644,0.001633439,0.005644748,0.33310622,0.00872256,0.250223935
0.1,0.1,0.85,0.85,0.4,0.4,0.05,0.15,0,0.1,0.4,0.4,0.15,0.45,0,0,206,frame.00206.jpg,0.004855471,0.388508976,0.007304644,0.001633439,0.005644748,0.33310622,0.00872256,0.250223935
0.354204,0.354204,0.156368,0.156368,0.318983,0.318983,0.0014487,0.882612,0.0878266,0.793337,0.538549,0.538549,0.0043461,0.496085,0.13174,0.13174,207,frame.00207.jpg,0.007494142,0.9105818,0.015510966,0.000740826,0.002011305,0.00369968,0.000215003,0.059746265
0.4,0.4,0.15,0.15,0.35,0.35,0,1,0.1,0.9,0.6,0.6,0,0.55,0.15,0.15,208,frame.00208.jpg,0.008100185,0.957034469,0.011573426,0.000294601,0.001238625,0.001187666,7.99E-05,0.020491112
0.4,0.4,0.15,0.15,0.35,0.35,0,1,0.1,0.9,0.6,0.6,0,0.55,0.15,0.15,209,frame.00209.jpg,0.008100185,0.957034469,0.011573426,0.000294601,0.001238625,0.001187666,7.99E-05,0.020491112
0.4,0.4,0.15,0.15,0.35,0.35,0,1,0.1,0.9,0.6,0.6,0,0.55,0.15,0.15,210,frame.00210.jpg,0.008100185,0.957034469,0.011573426,0.000294601,0.001238625,0.001187666,7.99E-05,0.020491112
0.4,0.4,0.15,0.15,0.35,0.35,0,1,0.1,0.9,0.6,0.6,0,0.55,0.15,0.15,211,frame.00211.jpg,0.008100185,0.957034469,0.011573426,0.000294601,0.001238625,0.001187666,7.99E-05,0.020491112
0.392879,0.392879,0.14733,0.14733,0.34377,0.34377,0,0.982199,0.0982199,0.883979,0.589319,0.589319,0,0.540209,0.14733,0.14733,212,frame.00212.jpg,0.004392678,0.9249884,0.014728517,0.000314618,0.001436298,0.001533847,5.64E-05,0.052549288
0.428744,0.428744,0.305565,0.305565,0.319464,0.319464,0.0445495,0.425892,0.419032,0.43008,0.554016,0.554016,0.0668242,0.244264,0.127367,0.127367,213,frame.00213.jpg,0.003039629,0.8626665,0.009137313,9.44E-05,0.000347368,0.001234934,3.88E-05,0.123441055
0.530229,0.530229,0.480665,0.480665,0.355554,0.355554,0.0867168,0.0681775,0.739575,0.152412,0.621909,0.621909,0.130075,0.0570089,0.133798,0.133798,214,frame.00214.jpg,0.012361855,0.781366,0.01916801,0.000364466,0.001026085,0.001240912,9.08E-05,0.184381887
0.6,0.6,0.55,0.55,0.4,0.4,0.1,0.05,0.85,0.15,0.7,0.7,0.15,0.05,0.15,0.15,215,frame.00215.jpg,0.005416505,0.8833997,0.007062279,6.13E-05,0.000205189,0.000470461,1.72E-05,0.103367336
0.6,0.6,0.55,0.55,0.4,0.4,0.1,0.05,0.85,0.15,0.7,0.7,0.15,0.05,0.15,0.15,216,frame.00216.jpg,0.005416505,0.8833997,0.007062279,6.13E-05,0.000205189,0.000470461,1.72E-05,0.103367336
0.6,0.6,0.55,0.55,0.4,0.4,0.1,0.05,0.85,0.15,0.7,0.7,0.15,0.05,0.15,0.15,217,frame.00217.jpg,0.005416505,0.8833997,0.007062279,6.13E-05,0.000205189,0.000470461,1.72E-05,0.103367336
0.6,0.6,0.55,0.55,0.4,0.4,0.1,0.05,0.85,0.15,0.7,0.7,0.15,0.05,0.15,0.15,218,frame.00218.jpg,0.005416505,0.8833997,0.007062279,6.13E-05,0.000205189,0.000470461,1.72E-05,0.103367336
